StructureID|AtomID|DFT_Fx|DFT_Fy|DFT_Fz|NN_Fx|NN_Fy|NN_Fz
4|523|0.434637|1.630837|0.127515|0.35404623|1.5295354|0.5582036
4|524|0.45201|1.233769|0.510965|0.6219437|1.3483298|-0.0007440448
4|525|0.40944|1.523956|0.172932|0.33501953|1.4246577|0.5070909
4|526|0.255854|1.792185|0.296275|0.32002288|1.2233595|0.33135974
4|527|0.360353|1.622797|0.247698|0.5289912|1.3788426|0.43044326
4|528|-0.812815|1.563307|-0.999961|-0.7231734|1.798887|-0.92517877
4|529|-0.83333|1.478629|-1.183047|-0.90246904|2.1198196|-1.3824497
4|530|-0.799709|1.568136|-0.956759|-0.8015691|1.8944105|-0.8865274
4|531|-0.846637|1.574426|-1.196415|-0.92210233|2.1431231|-1.3036376
4|532|-0.817518|1.587998|-0.990764|-0.87007457|2.3253412|-1.4148166
4|533|-0.950375|1.570298|-1.133505|-1.2098576|1.9905021|-1.3256812
4|534|-0.812707|1.617876|-0.950528|-0.81321824|1.5731372|-1.051127
4|535|-0.778065|1.462318|-0.993571|-0.7720895|2.1936817|-1.241281
4|536|-0.24965|1.906481|-1.010568|-0.41809833|1.5201334|-1.6910892
4|537|-0.160278|1.739321|-1.016926|-0.24748333|1.7446623|-1.8076718
4|538|-0.158489|1.833835|-0.838296|-0.46015388|2.1553094|-1.4339963
4|539|-0.16455|1.837501|-0.994932|-0.024718523|1.6002455|-1.7988267
4|540|-0.33242|1.902867|-0.952096|0.09139861|1.6216831|-1.3749032
4|541|-0.178087|1.796862|-1.024869|-0.16139573|1.7063882|-1.7778134
4|542|-0.276094|1.882954|-0.894261|-0.5274941|1.5010765|-1.3117437
4|543|-0.188423|1.711194|-1.01875|-0.2032816|1.6497781|-1.6733186
4|544|0.024229|-1.119764|0.664117|-0.11422081|-0.9862273|0.2932357
4|545|0.136677|-0.973473|0.635801|0.17214824|-0.60663056|1.1541281
4|546|0.008275|-1.123842|0.653257|-0.27400818|-0.5860666|0.48309845
4|547|0.024591|-1.116467|0.705527|-0.016001984|-0.79183686|0.80122286
4|548|0.048177|-1.043697|0.628736|-0.17773685|-0.99284136|0.3254563
4|549|0.145107|-1.115403|0.677119|0.20635208|-0.6585891|1.0946864
4|550|0.051587|-1.100941|0.637376|0.30022687|-0.8519527|0.57906276
4|551|0.14421|-1.083202|0.735562|0.37924427|-0.5745865|0.89016116
4|552|0.812815|-1.563307|0.999961|0.7231812|-1.7988818|0.92518204
4|553|0.83333|-1.478629|1.183047|0.90247196|-2.1198204|1.3824495
4|554|0.799709|-1.568136|0.956759|0.80156326|-1.8944056|0.8865258
4|555|0.846637|-1.574426|1.196415|0.9221037|-2.1431298|1.3036444
4|556|0.817518|-1.587998|0.990764|0.87006545|-2.3253298|1.4148182
4|557|0.950375|-1.570298|1.133505|1.2098516|-1.9904914|1.3256865
4|558|0.812707|-1.617876|0.950528|0.81320745|-1.5731295|1.0511332
4|559|0.778065|-1.462318|0.993571|0.7720989|-2.1936784|1.2412885
4|560|0.24965|-1.906481|1.010568|0.41810408|-1.5201304|1.691083
4|561|0.160278|-1.739321|1.016926|0.2474936|-1.7446562|1.8076687
4|562|0.158489|-1.833835|0.838296|0.4601537|-2.155303|1.4339967
4|563|0.16455|-1.837501|0.994932|0.024729215|-1.600247|1.7988229
4|564|0.33242|-1.902867|0.952096|-0.09140524|-1.6216732|1.3748928
4|565|0.178087|-1.796862|1.024869|0.16139852|-1.7063701|1.7777956
4|566|0.276094|-1.882954|0.894261|0.5274996|-1.5010738|1.311733
4|567|0.188423|-1.711194|1.01875|0.20328411|-1.6497871|1.67332
4|568|-0.024229|1.119764|-0.664117|0.11422828|0.9862281|-0.29323998
4|569|-0.136677|0.973473|-0.635801|-0.17214593|0.6066332|-1.1541191
4|570|-0.008275|1.123842|-0.653257|0.2739915|0.5860677|-0.48309898
4|571|-0.024591|1.116467|-0.705527|0.015990466|0.79182816|-0.8012233
4|572|-0.048177|1.043697|-0.628736|0.17772244|0.99284446|-0.32545868
4|573|-0.145107|1.115403|-0.677119|-0.20634727|0.65857357|-1.094686
4|574|-0.051587|1.100941|-0.637376|-0.30024895|0.85194933|-0.5790682
4|575|-0.14421|1.083202|-0.735562|-0.3792389|0.57457566|-0.890154
4|576|-0.0|-0.0|0.0|-1.3952813e-06|-2.1006708e-06|2.350076e-06
4|577|-0.0|-0.0|0.0|-2.719462e-06|2.3900066e-06|-2.5518239e-06
4|578|-0.0|-0.0|0.0|5.2302494e-07|-1.8680585e-06|-2.6240014e-07
4|579|-0.0|-0.0|0.0|5.9518497e-06|4.3823384e-06|3.2378302e-06
4|580|-0.0|-0.0|0.0|-9.205891e-06|-6.8703666e-06|-3.7429854e-06
4|581|-2.308916|1.206255|-1.562641|-2.5131807|1.6202667|-1.698792
4|582|-2.178223|1.687602|-1.699031|-2.5876353|1.8072724|-1.7407506
4|583|-2.30129|1.183312|-1.541341|-2.4488647|1.797643|-1.8878243
4|584|-2.245594|1.734434|-1.660436|-2.7376652|1.7043042|-1.9024601
4|585|-2.386634|1.304413|-1.619824|-2.5788407|1.6923589|-1.8090692
4|586|-2.237861|1.648579|-1.629706|-2.5615535|1.735673|-1.9792483
4|587|-2.296089|1.778876|-1.430358|-2.7574089|2.0439243|-1.2798786
4|588|-2.23943|1.651805|-1.446263|-2.7031507|1.881013|-1.2784938
4|589|2.308916|-1.206255|1.562641|2.513182|-1.6202621|1.6987796
4|590|2.178223|-1.687602|1.699031|2.5876322|-1.8072715|1.7407494
4|591|2.30129|-1.183312|1.541341|2.4488614|-1.7976406|1.88782
4|592|2.245594|-1.734434|1.660436|2.737663|-1.7043164|1.9024704
4|593|2.386634|-1.304413|1.619824|2.5788515|-1.6923485|1.8090733
4|594|2.237861|-1.648579|1.629706|2.5615547|-1.7356653|1.9792562
4|595|2.296089|-1.778876|1.430358|2.757406|-2.0439258|1.2798845
4|596|2.23943|-1.651805|1.446263|2.7031388|-1.8810292|1.2784925
4|597|-0.0|-0.0|0.0|8.456409e-07|4.77492e-07|1.1108932e-07
4|598|-0.0|-0.0|0.0|2.6943162e-06|1.44355e-07|-3.2960615e-06
4|599|-0.0|-0.0|0.0|-8.355826e-06|-1.0087155e-05|-4.545218e-06
